band,day,file,tx_sign,p_lo,p_hi,delta_power,rx_lo,rx_hi,rx_ratio,rx_ratio_clipped,log_rx_gain_per_db,delta_rx_per_db,start_snr,reports_lo,reports_hi
20m,2023-06-22,wspr_2023-06-22_20m.parquet,AJ1Z,40,43,3,142,21,0.14788732394366197,0.14788732394366197,-0.6371015399592793,-40.333333333333336,-17.0,716,23
20m,2023-06-22,wspr_2023-06-22_20m.parquet,DK8JP,23,30,7,50,81,1.62,1.62,0.06891802132061325,4.428571428571429,-17.0,141,344
20m,2023-06-22,wspr_2023-06-22_20m.parquet,G1VWC,27,30,3,23,93,4.043478260869565,4.043478260869565,0.4657017590747021,23.333333333333332,-17.0,83,428
20m,2023-06-22,wspr_2023-06-22_20m.parquet,G8LDJ,30,37,7,205,259,1.2634146341463415,1.2634146341463415,0.03340258322301851,7.714285714285714,-12.0,3557,5621
20m,2023-06-22,wspr_2023-06-22_20m.parquet,KC6WPK,37,43,6,46,76,1.6521739130434783,1.6521739130434783,0.08368199063287268,5.0,-11.0,78,76
20m,2023-06-22,wspr_2023-06-22_20m.parquet,KI4NVX,33,37,4,41,23,0.5609756097560976,0.5609756097560976,-0.1445194626937895,-4.5,-19.0,41,23
20m,2023-06-22,wspr_2023-06-22_20m.parquet,R2BIY,30,37,7,71,127,1.7887323943661972,1.7887323943661972,0.08307245848818226,8.0,-21.0,232,463
20m,2023-06-22,wspr_2023-06-22_20m.parquet,R2BIY,30,40,10,71,124,1.7464788732394365,1.7464788732394365,0.05576016885637214,5.3,-21.0,232,253
20m,2023-06-22,wspr_2023-06-22_20m.parquet,R2BIY,37,40,3,127,124,0.9763779527559056,0.9763779527559056,-0.007968506951184789,-1.0,-19.0,463,253
20m,2023-06-22,wspr_2023-06-22_20m.parquet,UA1ZQN,30,37,7,208,48,0.23076923076923078,0.23076923076923078,-0.2094767241133467,-22.857142857142858,-19.0,4439,48
20m,2023-06-22,wspr_2023-06-22_20m.parquet,VE0FQ,30,37,7,182,120,0.6593406593406593,0.6593406593406593,-0.059502134899249916,-8.857142857142858,-8.0,182,120
20m,2023-06-23,wspr_2023-06-23_20m.parquet,2E0HYX,23,30,7,37,75,2.027027027027027,2.027027027027027,0.10093860012744087,5.428571428571429,-19.0,200,99
20m,2023-06-23,wspr_2023-06-23_20m.parquet,2E0HYX,23,33,10,37,113,3.054054054054054,3.054054054054054,0.1116469906068116,7.6,-19.0,200,290
20m,2023-06-23,wspr_2023-06-23_20m.parquet,2E0HYX,30,33,3,75,113,1.5066666666666666,1.5066666666666666,0.1366332350586767,12.666666666666666,-13.0,99,290
20m,2023-06-23,wspr_2023-06-23_20m.parquet,AE0NB,37,43,6,70,55,0.7857142857142857,0.7857142857142857,-0.040193676136148014,-2.5,-12.0,115,55
20m,2023-06-23,wspr_2023-06-23_20m.parquet,AJ1Z,33,43,10,13,170,13.076923076923077,13.076923076923077,0.2570849079588725,15.7,-12.0,13,212
20m,2023-06-23,wspr_2023-06-23_20m.parquet,DG8GAD,27,30,3,44,183,4.159090909090909,4.159090909090909,0.4750988396410533,46.333333333333336,-20.0,66,2017
20m,2023-06-23,wspr_2023-06-23_20m.parquet,DK3BI,23,33,10,30,147,4.9,4.9,0.1589235205116581,11.7,-17.0,120,1895
20m,2023-06-23,wspr_2023-06-23_20m.parquet,G6LRE,37,40,3,40,153,3.825,3.825,0.44718615575949977,37.666666666666664,-10.0,40,1588
20m,2023-06-23,wspr_2023-06-23_20m.parquet,G8LDJ,30,37,7,228,305,1.337719298245614,1.337719298245614,0.041566592521852984,11.0,-12.0,3515,7011
20m,2023-06-23,wspr_2023-06-23_20m.parquet,IU4QSM,37,40,3,91,56,0.6153846153846154,0.6153846153846154,-0.16183593859390025,-11.666666666666666,-12.0,175,56
20m,2023-06-23,wspr_2023-06-23_20m.parquet,K3JYD,23,30,7,98,76,0.7755102040816326,0.7755102040816326,-0.03631916262632012,-3.142857142857143,-16.0,1727,343
20m,2023-06-23,wspr_2023-06-23_20m.parquet,K3JYD,30,37,7,76,57,0.75,0.75,-0.04109743892168299,-2.7142857142857144,-11.0,343,89
20m,2023-06-23,wspr_2023-06-23_20m.parquet,K6WLD,40,50,10,149,146,0.9798657718120806,0.9798657718120806,-0.0020339684237122672,-0.3,-14.0,904,256
20m,2023-06-23,wspr_2023-06-23_20m.parquet,KD0QHZ,37,40,3,159,136,0.8553459119496856,0.8553459119496856,-0.052083105494726493,-7.666666666666667,-11.0,769,318
20m,2023-06-23,wspr_2023-06-23_20m.parquet,MM7BWK,27,37,10,250,117,0.468,0.468,-0.07592869830644902,-13.3,-17.0,6161,946
20m,2023-06-23,wspr_2023-06-23_20m.parquet,N8MIQ,30,37,7,119,160,1.3445378151260505,1.3445378151260505,0.04229290316032823,5.857142857142857,-18.0,582,661
20m,2023-06-23,wspr_2023-06-23_20m.parquet,R2BIY,30,37,7,80,122,1.525,1.525,0.06028491572276784,6.0,-21.0,248,451
20m,2023-06-23,wspr_2023-06-23_20m.parquet,R2BIY,30,40,10,80,57,0.7125,0.7125,-0.033897536683933145,-2.3,-21.0,248,116
20m,2023-06-23,wspr_2023-06-23_20m.parquet,R2BIY,37,40,3,122,57,0.4672131147540984,0.4672131147540984,-0.2536565922995688,-21.666666666666668,-19.0,451,116
20m,2023-06-23,wspr_2023-06-23_20m.parquet,R2BIY,37,43,6,122,123,1.0081967213114753,1.0081967213114753,0.0013605517731934726,0.16666666666666666,-19.0,451,343
20m,2023-06-23,wspr_2023-06-23_20m.parquet,R2BIY,40,43,3,57,123,2.1578947368421053,2.1578947368421053,0.25637769584595577,22.0,-22.0,116,343
20m,2023-06-23,wspr_2023-06-23_20m.parquet,VA2ONE,43,47,4,164,52,0.3170731707317073,0.3170731707317073,-0.28715567731069275,-28.0,-12.0,225,52
20m,2023-06-24,wspr_2023-06-24_20m.parquet,AJ1Z,40,43,3,218,112,0.5137614678899083,0.5137614678899083,-0.22199873049799812,-35.333333333333336,-11.0,388,174
20m,2023-06-24,wspr_2023-06-24_20m.parquet,EC2AQW,23,27,4,43,35,0.813953488372093,0.813953488372093,-0.05146301355103718,-2.0,-18.0,43,35
20m,2023-06-24,wspr_2023-06-24_20m.parquet,G4MUV,33,37,4,43,35,0.813953488372093,0.813953488372093,-0.05146301355103718,-2.0,-14.0,108,95
20m,2023-06-24,wspr_2023-06-24_20m.parquet,GW5PH,27,37,10,83,104,1.2530120481927711,1.2530120481927711,0.02255502913447748,2.1,-12.0,83,176
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,0,3,3,23,16,0.6956521739130435,0.6956521739130435,-0.12096849789645615,-2.3333333333333335,-22.0,94,34
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,0,7,7,23,16,0.6956521739130435,0.6956521739130435,-0.05184364195562407,-1.0,-22.0,94,25
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,3,7,4,16,16,1.0,1.0,0.0,0.0,-22.0,34,25
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,23,30,7,9,10,1.1111111111111112,1.1111111111111112,0.015051502236832336,0.14285714285714285,-20.0,23,12
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,23,33,10,9,18,2.0,2.0,0.06931471805599453,0.9,-20.0,23,23
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,30,33,3,10,18,1.8,1.8,0.19592888830070634,2.6666666666666665,-21.5,12,23
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,30,40,10,10,13,1.3,1.3,0.026236426446749107,0.3,-21.5,12,13
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,33,40,7,18,13,0.7222222222222222,0.7222222222222222,-0.046488914347804,-0.7142857142857143,-24.0,23,13
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,33,43,10,18,26,1.4444444444444444,1.4444444444444444,0.03677247801253174,0.8,-24.0,23,74
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,40,43,3,13,26,2.0,2.0,0.23104906018664842,4.333333333333333,-24.0,13,74
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,40,47,7,13,27,2.076923076923077,2.076923076923077,0.10441250122039891,2.0,-24.0,13,76
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,40,50,10,13,38,2.923076923076923,2.923076923076923,0.10726368022648489,2.5,-24.0,13,237
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,43,47,4,26,27,1.0384615384615385,1.0384615384615385,0.009435081995711778,0.25,-22.5,74,76
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,43,50,7,26,38,1.4615384615384615,1.4615384615384615,0.05421280310070053,1.7142857142857142,-22.5,74,237
20m,2023-06-24,wspr_2023-06-24_20m.parquet,K5WH/B,47,50,3,27,38,1.4074074074074074,1.4074074074074074,0.11391643124068557,3.6666666666666665,-23.0,76,237
20m,2023-06-24,wspr_2023-06-24_20m.parquet,R2BIY,30,37,7,63,88,1.3968253968253967,1.3968253968253967,0.04774315544095339,3.5714285714285716,-20.0,143,157
20m,2023-06-24,wspr_2023-06-24_20m.parquet,R2BIY,30,40,10,63,69,1.0952380952380953,1.0952380952380953,0.009097177820572679,0.6,-20.0,143,69
20m,2023-06-24,wspr_2023-06-24_20m.parquet,R2BIY,37,40,3,88,69,0.7840909090909091,0.7840909090909091,-0.08107676996031571,-6.333333333333333,-19.0,157,69
20m,2023-06-24,wspr_2023-06-24_20m.parquet,SQ2HDO,37,43,6,30,78,2.6,2.6,0.15925190750457272,8.0,-9.5,30,119
20m,2023-06-25,wspr_2023-06-25_20m.parquet,0P8THS,20,23,3,13,11,0.8461538461538461,0.8461538461538461,-0.05568469488772207,-0.6666666666666666,-25.0,13,11
20m,2023-06-25,wspr_2023-06-25_20m.parquet,AC6RB/A,0,3,3,5,5,1.0,1.0,0.0,0.0,-24.0,23,15
20m,2023-06-25,wspr_2023-06-25_20m.parquet,DB1MIC,30,33,3,90,76,0.8444444444444444,0.8444444444444444,-0.05635877668131133,-4.666666666666667,-15.0,201,249
20m,2023-06-25,wspr_2023-06-25_20m.parquet,DD5WA,30,37,7,39,33,0.8461538461538461,0.8461538461538461,-0.023864869237595173,-0.8571428571428571,-19.0,113,99
20m,2023-06-25,wspr_2023-06-25_20m.parquet,GW5PH,27,30,3,56,111,1.9821428571428572,1.9821428571428572,0.22805950352572832,18.333333333333332,-8.5,56,192
20m,2023-06-25,wspr_2023-06-25_20m.parquet,IU4QSM,37,47,10,67,74,1.1044776119402986,1.1044776119402986,0.009937247381320378,0.7,-13.0,103,74
20m,2023-06-25,wspr_2023-06-25_20m.parquet,K4IZZ,37,40,3,157,74,0.4713375796178344,0.4713375796178344,-0.2507269040480461,-27.666666666666668,-16.0,461,74
20m,2023-06-25,wspr_2023-06-25_20m.parquet,K4IZZ,37,43,6,157,144,0.9171974522292994,0.9171974522292994,-0.014405417628717903,-2.1666666666666665,-16.0,461,144
20m,2023-06-25,wspr_2023-06-25_20m.parquet,K4IZZ,40,43,3,74,144,1.945945945945946,1.945945945945946,0.22191606879061032,23.333333333333332,-7.0,74,144
20m,2023-06-25,wspr_2023-06-25_20m.parquet,K5WH/B,20,23,3,15,11,0.7333333333333333,0.7333333333333333,-0.10338497610127988,-1.3333333333333333,-16.0,69,21
20m,2023-06-25,wspr_2023-06-25_20m.parquet,KC1FOL,33,37,4,70,120,1.7142857142857142,1.7142857142857142,0.13474912518317173,12.5,-15.0,102,525
20m,2023-06-25,wspr_2023-06-25_20m.parquet,KI7OSK,37,40,3,50,101,2.02,2.02,0.23436583713770445,17.0,-16.0,50,160
20m,2023-06-25,wspr_2023-06-25_20m.parquet,KK7KSC,30,33,3,92,113,1.2282608695652173,1.2282608695652173,0.0685330805544334,7.0,-19.0,585,683
20m,2023-06-25,wspr_2023-06-25_20m.parquet,N5TTT,30,37,7,26,23,0.8846153846153846,0.8846153846153846,-0.01751461744176177,-0.42857142857142855,-18.5,88,34
20m,2023-06-25,wspr_2023-06-25_20m.parquet,R2BIY,30,37,7,45,108,2.4,2.4,0.12506696247912855,9.0,-23.0,67,242
20m,2023-06-25,wspr_2023-06-25_20m.parquet,R2BIY,30,40,10,45,74,1.6444444444444444,1.6444444444444444,0.049740260343384995,2.9,-23.0,67,94
20m,2023-06-25,wspr_2023-06-25_20m.parquet,R2BIY,37,40,3,108,74,0.6851851851851852,0.6851851851851852,-0.12602204464001662,-11.333333333333334,-20.0,242,94
20m,2023-06-25,wspr_2023-06-25_20m.parquet,R6LNL,30,37,7,38,37,0.9736842105263158,0.9736842105263158,-0.003809749583165899,-0.14285714285714285,-16.5,38,37
20m,2023-06-25,wspr_2023-06-25_20m.parquet,TA1YEP,0,3,3,35,57,1.6285714285714286,1.6285714285714286,0.16256773544837883,7.333333333333333,-17.0,35,107
20m,2023-06-25,wspr_2023-06-25_20m.parquet,TA1YEP,17,20,3,59,87,1.4745762711864407,1.4745762711864407,0.1294568915829548,9.333333333333334,-19.0,133,317
20m,2023-06-25,wspr_2023-06-25_20m.parquet,WW4ET,27,30,3,85,73,0.8588235294117647,0.8588235294117647,-0.050730605113975126,-4.0,-19.0,168,125
40m,2023-05-15,wspr_2023-05-15_40m.parquet,DG7MA,0,3,3,170,170,1.0,1.0,0.0,0.0,-10.0,1046,754
40m,2023-05-15,wspr_2023-05-15_40m.parquet,DL3EL,20,30,10,176,135,0.7670454545454546,0.7670454545454546,-0.02652092165997223,-4.1,-10.0,617,426
40m,2023-05-15,wspr_2023-05-15_40m.parquet,DL3YAV,30,37,7,191,140,0.7329842931937173,0.7329842931937173,-0.04437585791961794,-7.285714285714286,-9.0,2375,325
40m,2023-05-15,wspr_2023-05-15_40m.parquet,EI8EUB,27,33,6,136,139,1.0220588235294117,1.0220588235294117,0.0036365078991066123,0.5,-1.0,233,178
40m,2023-05-15,wspr_2023-05-15_40m.parquet,F6KPL,20,30,10,93,267,2.870967741935484,2.870967741935484,0.10546491652469936,17.4,-21.0,566,5698
40m,2023-05-15,wspr_2023-05-15_40m.parquet,KC1PHY,40,43,3,180,244,1.3555555555555556,1.3555555555555556,0.10140379146766386,21.333333333333332,-6.0,180,425
40m,2023-05-15,wspr_2023-05-15_40m.parquet,M0PPP,33,37,4,150,111,0.74,0.74,-0.0752762731959804,-9.75,-9.0,402,111
40m,2023-05-15,wspr_2023-05-15_40m.parquet,M0PPP,33,40,7,150,114,0.76,0.76,-0.03920526367168004,-5.142857142857143,-9.0,402,114
40m,2023-05-15,wspr_2023-05-15_40m.parquet,M0PPP,37,40,3,111,114,1.027027027027027,1.027027027027027,0.008889415694053758,1.0,-8.0,111,114
40m,2023-05-15,wspr_2023-05-15_40m.parquet,MM7BWK,33,37,4,177,249,1.4067796610169492,1.4067796610169492,0.08532579097271963,18.0,-12.0,2416,7846
40m,2023-05-15,wspr_2023-05-15_40m.parquet,N3AGE,23,30,7,21,33,1.5714285714285714,1.5714285714285714,0.06456930339186531,1.7142857142857142,-14.0,4903,137
40m,2023-05-15,wspr_2023-05-15_40m.parquet,PA2HGJ,3,10,7,78,102,1.3076923076923077,1.3076923076923077,0.03832342665638277,3.4285714285714284,-24.0,1156,1834
40m,2023-05-15,wspr_2023-05-15_40m.parquet,PA3BUL,33,37,4,33,130,3.9393939393939394,3.9393939393939394,0.34275672224727555,24.25,-27.0,102,707
40m,2023-05-15,wspr_2023-05-15_40m.parquet,PA3GWH,30,33,3,157,131,0.8343949044585988,0.8343949044585988,-0.060349494049052155,-8.666666666666666,-7.0,971,242
40m,2023-05-15,wspr_2023-05-15_40m.parquet,WR1M,33,37,4,15,118,7.866666666666666,7.866666666666666,0.5156586058408636,25.75,-13.0,15,141
40m,2023-05-16,wspr_2023-05-16_40m.parquet,DC1UI,37,40,3,109,27,0.24770642201834864,0.24770642201834864,-0.46517033874160485,-27.333333333333332,-12.5,202,44
40m,2023-05-16,wspr_2023-05-16_40m.parquet,DG8GAD,13,17,4,6,6,1.0,1.0,0.0,0.0,-25.0,19,16
40m,2023-05-16,wspr_2023-05-16_40m.parquet,DG8GAD,17,27,10,6,47,7.833333333333333,7.833333333333333,0.20583881324820036,4.1,-25.0,16,446
40m,2023-05-16,wspr_2023-05-16_40m.parquet,DL3EL,20,30,10,153,86,0.5620915032679739,0.5620915032679739,-0.05760906251389277,-6.7,-12.0,899,131
40m,2023-05-16,wspr_2023-05-16_40m.parquet,F6KPL,20,30,10,76,269,3.539473684210526,3.539473684210526,0.1263978039315508,19.3,-20.0,526,6214
40m,2023-05-16,wspr_2023-05-16_40m.parquet,IW1QLH,17,27,10,123,7,0.056910569105691054,0.056910569105691054,-0.28662742063171043,-11.6,-21.0,2435,18
40m,2023-05-16,wspr_2023-05-16_40m.parquet,IZ2QKG,27,33,6,69,87,1.2608695652173914,1.2608695652173914,0.038633602342887395,3.0,-16.0,69,87
40m,2023-05-16,wspr_2023-05-16_40m.parquet,IZ2QKG,27,37,10,69,115,1.6666666666666667,1.6666666666666667,0.05108256237659907,4.6,-16.0,69,115
40m,2023-05-16,wspr_2023-05-16_40m.parquet,IZ2QKG,33,37,4,87,115,1.3218390804597702,1.3218390804597702,0.06975600242716659,7.0,-9.0,87,115
40m,2023-05-16,wspr_2023-05-16_40m.parquet,K9FX,37,43,6,59,60,1.0169491525423728,1.0169491525423728,0.002801186386063532,0.16666666666666666,-8.0,59,60
40m,2023-05-16,wspr_2023-05-16_40m.parquet,KD0J,13,23,10,100,39,0.39,0.39,-0.09416085398584449,-6.1,-19.0,2244,744
40m,2023-05-16,wspr_2023-05-16_40m.parquet,KF0MJC,47,50,3,65,34,0.5230769230769231,0.5230769230769231,-0.21600891509315856,-10.333333333333334,-9.0,178,34
40m,2023-05-16,wspr_2023-05-16_40m.parquet,M0VPZ,37,43,6,130,115,0.8846153846153846,0.8846153846153846,-0.020433720348722064,-2.5,-13.0,748,241
40m,2023-05-16,wspr_2023-05-16_40m.parquet,N5AQM,27,30,3,93,130,1.3978494623655915,1.3978494623655915,0.11164498576744218,12.333333333333334,-11.0,212,636
40m,2023-05-16,wspr_2023-05-16_40m.parquet,N6YWU,20,30,10,26,30,1.1538461538461537,1.1538461538461537,0.014310084364067324,0.4,-20.0,42,32
40m,2023-05-16,wspr_2023-05-16_40m.parquet,N7EAL,37,40,3,20,30,1.5,1.5,0.1351550360360548,3.3333333333333335,-8.5,40,30
40m,2023-05-16,wspr_2023-05-16_40m.parquet,PA0KNW,23,30,7,27,174,6.444444444444445,6.444444444444445,0.2661740618871714,21.0,-20.5,40,1647
40m,2023-05-17,wspr_2023-05-17_40m.parquet,DK8ZV,30,33,3,146,127,0.8698630136986302,0.8698630136986302,-0.04647317841658171,-6.333333333333333,-7.0,146,466
40m,2023-05-17,wspr_2023-05-17_40m.parquet,DL3EL,20,30,10,21,179,8.523809523809524,8.523809523809524,0.2142863368117332,15.8,-12.0,21,1061
40m,2023-05-17,wspr_2023-05-17_40m.parquet,F4LVF,40,43,3,224,174,0.7767857142857143,0.7767857142857143,-0.08419691754683693,-16.666666666666668,-1.0,1137,1962
40m,2023-05-17,wspr_2023-05-17_40m.parquet,F6KPL,20,30,10,94,294,3.127659574468085,3.127659574468085,0.11402849850686776,20.0,-21.0,829,7066
40m,2023-05-17,wspr_2023-05-17_40m.parquet,G6XOU,0,3,3,155,153,0.9870967741935484,0.9870967741935484,-0.00432906517560373,-0.6666666666666666,-10.0,1355,2920
40m,2023-05-17,wspr_2023-05-17_40m.parquet,GM4CCN,20,23,3,73,168,2.3013698630136985,2.3013698630136985,0.2778348460849559,31.666666666666668,-10.0,110,866
40m,2023-05-17,wspr_2023-05-17_40m.parquet,KF0MJC,37,40,3,60,16,0.26666666666666666,0.26666666666666666,-0.4405852799941065,-14.666666666666666,-13.0,317,16
40m,2023-05-17,wspr_2023-05-17_40m.parquet,KF0MJC,37,47,10,60,163,2.716666666666667,2.716666666666667,0.09994056385846617,10.3,-13.0,317,666
40m,2023-05-17,wspr_2023-05-17_40m.parquet,KF0MJC,40,47,7,16,163,10.1875,10.1875,0.3315944969381402,21.0,-13.0,16,666
40m,2023-05-17,wspr_2023-05-17_40m.parquet,KG6WUN,33,43,10,92,171,1.858695652173913,1.858695652173913,0.06198749794536196,7.9,-9.0,92,1559
40m,2023-05-17,wspr_2023-05-17_40m.parquet,KI8FW,27,33,6,110,76,0.6909090909090909,0.6909090909090909,-0.061624504251014185,-5.666666666666667,-15.0,350,120
40m,2023-05-17,wspr_2023-05-17_40m.parquet,KN6ZFY,40,43,3,101,73,0.7227722772277227,0.7227722772277227,-0.10822035856428945,-9.333333333333334,-12.0,1836,284
40m,2023-05-17,wspr_2023-05-17_40m.parquet,M0IVI,30,37,7,143,146,1.020979020979021,1.020979020979021,0.0029659987783470323,0.42857142857142855,-6.0,373,372
40m,2023-05-17,wspr_2023-05-17_40m.parquet,PA3BUL,30,33,3,12,65,5.416666666666667,5.416666666666667,0.5631602067025456,17.666666666666668,-25.0,37,807
40m,2023-05-17,wspr_2023-05-17_40m.parquet,PA3BUL,30,37,7,12,11,0.9166666666666666,0.9166666666666666,-0.01243019671280426,-0.14285714285714285,-25.0,37,11
40m,2023-05-17,wspr_2023-05-17_40m.parquet,PA3BUL,33,37,4,65,11,0.16923076923076924,0.16923076923076924,-0.44412299927431664,-13.5,-14.0,807,11
40m,2023-05-18,wspr_2023-05-18_40m.parquet,DC5SD,43,47,4,137,114,0.8321167883211679,0.8321167883211679,-0.045945619358407366,-5.75,6.0,245,211
40m,2023-05-18,wspr_2023-05-18_40m.parquet,DK3ASE,37,40,3,124,91,0.7338709677419355,0.7338709677419355,-0.10314068636272894,-11.0,-9.0,124,91
40m,2023-05-18,wspr_2023-05-18_40m.parquet,F6KPL,20,30,10,92,270,2.9347826086956523,2.9347826086956523,0.10766333819493346,17.8,-20.0,531,6445
40m,2023-05-18,wspr_2023-05-18_40m.parquet,IW1QLH,17,27,10,137,17,0.12408759124087591,0.12408759124087591,-0.2086767581771909,-12.0,-20.0,2824,17
40m,2023-05-18,wspr_2023-05-18_40m.parquet,KC1SFJ,30,37,7,46,29,0.6304347826086957,0.6304347826086957,-0.06590650950037442,-2.4285714285714284,-6.0,106,29
40m,2023-05-18,wspr_2023-05-18_40m.parquet,N7EAL,37,40,3,17,64,3.764705882352941,3.764705882352941,0.44188991310115194,15.666666666666666,-12.0,41,187
40m,2023-05-18,wspr_2023-05-18_40m.parquet,N7WWA,37,40,3,49,53,1.0816326530612246,1.0816326530612246,0.026157205147165102,1.3333333333333333,-3.0,49,53
40m,2023-05-19,wspr_2023-05-19_40m.parquet,DG7MA,0,3,3,108,123,1.1388888888888888,1.1388888888888888,0.04335104274939925,5.0,-6.0,288,364
40m,2023-05-19,wspr_2023-05-19_40m.parquet,F6KPL,20,30,10,88,270,3.0681818181818183,3.0681818181818183,0.11210851445201683,18.2,-21.0,652,6533
40m,2023-05-19,wspr_2023-05-19_40m.parquet,KC1PHY,33,37,4,23,17,0.7391304347826086,0.7391304347826086,-0.07557021796823342,-1.5,-6.5,40,36
40m,2023-05-19,wspr_2023-05-19_40m.parquet,N6YWU,20,30,10,13,27,2.076923076923077,2.076923076923077,0.07308875085427924,1.4,-16.5,24,47
40m,2023-05-19,wspr_2023-05-19_40m.parquet,WB5SRK,33,37,4,51,74,1.4509803921568627,1.4509803921568627,0.09305986511996099,5.75,-7.0,70,276
40m,2023-05-20,wspr_2023-05-20_40m.parquet,DD5NT,30,33,3,32,28,0.875,0.875,-0.04451046420817421,-1.3333333333333333,-18.0,40,39
40m,2023-05-20,wspr_2023-05-20_40m.parquet,DD5NT,30,37,7,32,20,0.625,0.625,-0.06714337560653365,-1.7142857142857142,-18.0,40,20
40m,2023-05-20,wspr_2023-05-20_40m.parquet,DD5NT,33,37,4,28,20,0.7142857142857143,0.7142857142857143,-0.08411805915530322,-2.0,-21.0,39,20
40m,2023-05-20,wspr_2023-05-20_40m.parquet,DH0NAE,30,33,3,21,30,1.4285714285714286,1.4285714285714286,0.11889164797957746,3.0,-20.0,36,157
40m,2023-05-20,wspr_2023-05-20_40m.parquet,DL3EL,20,30,10,101,99,0.9801980198019802,0.9801980198019802,-0.0020000666706669543,-0.2,-16.0,251,283
40m,2023-05-20,wspr_2023-05-20_40m.parquet,ER1PLG,23,33,10,135,65,0.48148148148148145,0.48148148148148145,-0.07308875085427924,-7.0,-21.0,1794,110
40m,2023-05-20,wspr_2023-05-20_40m.parquet,F6KPL,20,30,10,75,253,3.3733333333333335,3.3733333333333335,0.12159013751912098,17.8,-22.0,308,4184
40m,2023-05-20,wspr_2023-05-20_40m.parquet,G1MUM,10,13,3,61,56,0.9180327868852459,0.9180327868852459,-0.028507391146054,-1.6666666666666667,-23.0,432,128
40m,2023-05-20,wspr_2023-05-20_40m.parquet,GM4EIW,27,37,10,89,26,0.29213483146067415,0.29213483146067415,-0.12305398317106578,-6.3,-15.0,332,96
40m,2023-05-20,wspr_2023-05-20_40m.parquet,K5RAB,27,37,10,25,21,0.84,0.84,-0.01743533871447778,-0.4,-22.5,32,45
40m,2023-05-20,wspr_2023-05-20_40m.parquet,M0VPZ,37,43,6,40,107,2.675,2.675,0.16399156339132828,11.166666666666666,-20.5,40,1059
40m,2023-05-20,wspr_2023-05-20_40m.parquet,PA3GHJ,30,37,7,19,187,9.842105263157896,9.842105263157896,0.3266670910983066,24.0,-19.0,19,411
40m,2023-05-20,wspr_2023-05-20_40m.parquet,PD0P,37,43,6,63,60,0.9523809523809523,0.9523809523809523,-0.008131694028238675,-0.5,-17.0,63,112
40m,2023-05-20,wspr_2023-05-20_40m.parquet,W6MSU,30,33,3,20,14,0.7,0.7,-0.11889164797957748,-2.0,-19.0,58,25
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DG8GAD,13,17,4,66,45,0.6818181818181818,0.6818181818181818,-0.09574806306402646,-5.25,-26.0,71,64
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DG8GAD,13,20,7,66,76,1.1515151515151516,1.1515151515151516,0.0201540854657008,1.4285714285714286,-26.0,71,287
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DG8GAD,13,23,10,66,79,1.196969696969697,1.196969696969697,0.017979311044059598,1.3,-26.0,71,354
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DG8GAD,17,20,3,45,76,1.6888888888888889,1.6888888888888889,0.1746902835053371,10.333333333333334,-22.0,64,287
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DG8GAD,17,23,6,45,79,1.7555555555555555,1.7555555555555555,0.0937975604494503,5.666666666666667,-22.0,64,354
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DG8GAD,17,27,10,45,58,1.288888888888889,1.288888888888889,0.025378052077609965,1.3,-22.0,64,474
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DG8GAD,20,23,3,76,79,1.0394736842105263,1.0394736842105263,0.012904837393563476,1.0,-23.0,287,354
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DG8GAD,20,27,7,76,58,0.7631578947368421,0.7631578947368421,-0.03861290424855881,-2.5714285714285716,-23.0,287,474
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DG8GAD,23,27,4,79,58,0.7341772151898734,0.7341772151898734,-0.07725121048015053,-5.25,-23.0,354,474
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DK1KW,30,37,7,27,57,2.111111111111111,2.111111111111111,0.10674491454717445,4.285714285714286,-22.0,27,158
40m,2023-05-21,wspr_2023-05-21_40m.parquet,DK9PA,23,30,7,114,111,0.9736842105263158,0.9736842105263158,-0.003809749583165899,-0.42857142857142855,-20.0,693,1141
